Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,4.63,4.36,1.83,5.37,5.59,4.78,6.04,6.3,6.35,6.53,6.91,2.25
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CARMENTEA,0.07,0.07,2.14,0.06,0.06,0.09,0.06,0.05,0.05,0.05,0.05,0.05
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,KANANASKIS,0,0.39,1.23,0,0.01,0.59,0.01,0.01,0.03,0.03,0.05,4.92
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,LOS ACEITES,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,PRIMAVERA,0,0,0,0,0,0.01,0.01,0.02,0.02,0.02,0.02,0.02
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AGAVE,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AZAFRÁN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,TULIPÁN,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COREN,0.11,0.1,0.12,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.17,0.17
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,0.09,0.07,0.08,0.09,0.11,0.15,0.15,0.13,0.12,0.11,0.11,0.11
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,CORSUR,0.01,0,0,0,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,0,0,0,0,0,0.06,0.02,0.01,0.01,0.01,0.01,0.01
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,BORAL,0.11,0.16,0.16,0.15,0.16,0.13,0.11,0.1,0.11,0.14,0.15,0.14
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,MARSUPIAL,0.1,0.1,0.11,0.02,0.1,0.08,0.05,0.02,0.04,0.07,0.04,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,TILODIRÁN,0.86,0.85,0.97,0.34,0.86,0.91,0.81,0.51,0.65,0.74,0.59,0.54
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,PAUTO SUR RECETOR,4.27,10.59,11.26,11.36,10.68,10.76,11.09,11.66,11.28,10.92,10.19,10.62
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,VOLCANERA,0.99,2.22,2.2,2.19,1.75,1.74,2.3,2.03,1.7,1.69,1.7,1.74
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA,93.01,98.14,92.97,109.56,107.73,113.75,113.14,112.79,110.33,110.24,90.08,118.17
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA MIRADOR,33.72,33.89,33.45,33.12,36.8,39.26,39.11,37.06,38.09,39.84,38.37,38.8
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,PAUTO SUR,402.27,426.92,448.11,432.71,443.3,449.05,434.18,398.09,415.79,432.01,413.18,432.46
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA NORTE,0.42,0.44,0.45,0.41,0.48,0.5,0.66,0.63,0.51,0.5,0.47,0.49
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,MORICHAL,0.97,0.86,0.83,0.86,0.86,0.83,0.9,0.94,0.97,0.75,1.11,1.26
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,TOCARIA,0.21,0.26,0.35,0.42,0.43,0.44,0.43,0.43,0.38,0.34,0.18,0.18
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,GUAYUYACO,GUAYUYACO,0,0,0,0,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CANACOL ENERGY COLOMBIA SAS,SANTA ISABEL,OSO PARDO,0.22,0.24,0.26,0.28,0.3,0.28,0.23,0.18,0.21,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CANACOL ENERGY COLOMBIA SAS,VMM 2,MONO ARAÑA,0.25,0.28,0.3,0.28,0.28,0.28,0.27,0.26,0.31,0.32,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,SANTA ISABEL,OSO PARDO,0,0,0,0,0,0,0,0,0,0.19,0.17,0.11
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,VMM 2,MONO ARAÑA,0,0,0,0,0,0,0,0,0,0,0.32,0.31
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),ECOPETROL S.A.,LEBRIJA,DOÑA MARÍA,0,0,0,0,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LEWIS ENERGY COLOMBIA INC,VMM 1,CARAMELO,2.34,2.27,2.32,2.3,2.06,1.82,1.82,1.63,1.63,1.88,1.65,1.44
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LEWIS ENERGY COLOMBIA INC,VMM 1,TOPOSI,3.04,3.14,2.89,2.85,2.84,3.14,3.33,3.29,3.26,3.1,3.37,3.37
CESAR,ASTREA,9.510727925,-73.94214641,POINT (-73.94214641 9.510727925),ECOPETROL S.A.,CHIMICHAGUA,ARJONA,2.35,3.59,2.22,1.34,2.08,2.3,0,0,0,0,0,0
CESAR,ASTREA,9.510727925,-73.94214641,POINT (-73.94214641 9.510727925),HOCOL S.A.,CHIMICHAGUA,ARJONA,0,0,0,0,0,0,2.36,2.92,3.47,3.39,3.17,3.4
CESAR,EL PASO,9.683474681,-73.73833778,POINT (-73.73833778 9.683474681),TEXICAN OIL LTD SUCURSAL EN COLOMBIA,MARACAS,COMPAE,0.59,0.55,0.5,0.61,0.8,1.48,1.69,1.67,1.58,1.6,1.52,1.5
CESAR,GAMARRA,8.337726622,-73.70649199,POINT (-73.70649199 8.337726622),LEWIS ENERGY COLOMBIA INC,VMM 1,La Estancia,0.78,0.77,0.91,1.04,1.27,1.24,1.02,1.27,1.27,1.2,1.16,1.4
CESAR,LA JAGUA IBIRICO,9.52099808,-73.32249338,POINT (-73.32249338 9.52099808),DRUMMOND LTD,LA LOMA,CAPORO,0.08,0.08,0.08,0.07,0.08,0.09,0.02,0.01,0.11,0.13,0.13,0.08
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),EMERALD ENERGY PLC SUCURSAL COLOMBIA,FORTUNA,PIMIENTO,0,0,0,0.01,0.04,0.01,0.01,0.03,0.01,0.01,0,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),EMERALD ENERGY PLC SUCURSAL COLOMBIA,FORTUNA,TOTUMAL,0,0.02,0.01,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0,0.01
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,AYOMBERO,0,0,0,0.03,0.05,0.05,0.04,0.03,0.01,0,0,0.04
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,CHUIRA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA B,LOS ANGELES,0,0,0,0,0,0,0,0,0,0,0,0.11
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PETROLEOS DEL NORTE S.A,TISQUIRAMA B,LOS ANGELES,0.1,0.1,0.09,0.1,0.14,0.13,0.16,0.15,0.11,0.11,0.11,0
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA-C,SAN ROQUE,0.42,0.43,0.41,0.39,0.43,0.44,0.39,0.44,0.57,0.54,0.58,0.58
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA-C,TISQUIRAMA,0.79,0.73,0.69,0.71,0.71,0.69,0.69,0.7,0.72,0.73,0.7,0.6
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,ACORDIONERO,4.66,4.8,5,4.68,5.46,4.48,4.69,5.71,8.81,9.78,11.11,13.99
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,NELSON,44.02,51.42,45.09,48.04,56.18,54.8,53.05,54.2,53.11,54.88,61.15,66.84
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,PALMER,4.65,2.19,2.11,1.91,0.74,0.5,1.04,1.16,1.1,2.6,7.77,7.84
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,VIM 21,BREVA,0,0,0,0,0,0.39,0,0,0,0,0,0
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,VIM 21,TORONJA,1.99,1.06,5.16,4.68,4.43,4.24,4.27,3.93,3.82,3.67,4.68,4.29
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),HOCOL S.A.,VIM 8,ARRECIFE,0,0,0,0,0,0,0,0,0,0.08,0.71,0.17
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S A S,VIM 5,CLARINETE,0,0,0,0,0,0,0,0,0,0,17.43,19.69
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S A S,VIM 5,OBOE,0,0,0,0,0,0,0,0,0,0,1.04,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S.A.S,VIM 5,CLARINETE,21.17,24.55,17.64,17.46,19.6,22.37,20.96,23.42,23.41,23.02,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S.A.S,VIM 5,OBOE,0,0,1.59,1.23,0,0,0.02,0.23,1.74,0.18,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,ARIANNA,0.21,0.22,0.21,0.21,0.21,0.22,0.09,0,0.08,0.21,0.22,0.23
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,CAÑAFLECHA,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0,0.01,0.01,0.01
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,CAÑAHUATE,0,0,2.58,0.18,0.66,0.78,0.01,0.67,0.7,0.01,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,KATANA,0.01,0.01,0.01,0.01,0.01,0.04,0.03,0.42,0.14,0,0.03,0.46
CUNDINAMARCA,GUADUAS,5.173554764,-74.64014651,POINT (-74.64014651 5.173554764),ECOPETROL S.A.,VMM 32,BÚFALO,0,0,0.12,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUADUAS,5.173554764,-74.64014651,POINT (-74.64014651 5.173554764),Frontera Energy Colombia Corp Sucursal Colombia,DINDAL,GUADUAS,1.14,1.24,1.21,1.21,1.13,1.09,1.06,1.04,1.02,0.98,0.95,0.94
CUNDINAMARCA,PULI,4.691336253,-74.68074404,POINT (-74.68074404 4.691336253),HOCOL S.A.,PULI,PULI,0.54,0.52,0.53,0.55,0.54,0.54,0.5,0.48,0.43,0.39,0.37,0.37
DEPARTAMENTO NN,MUNICIPIO NN,4.691336253,-74.68074404,POINT (-74.68074404 4.691336253),ECOPETROL S.A.,SIRIRI,GIBRALTAR,36.79,39.54,38.01,40.04,42.77,42.57,41.68,40.87,39.36,41.33,35.52,30.5
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),CHEVRON PETROLEUM COMPANY,GUAJIRA,BALLENA,34.42,33.9,30.72,29.28,32.6,31.34,30.42,28.46,29.6,30.12,28,23.83
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),CHEVRON PETROLEUM COMPANY,GUAJIRA,CHUCHUPA,226.76,216.6,220.41,222.02,221.18,214.7,209.41,188.2,201.19,197.03,194.33,185.19
GUAJIRA,RIOHACHA,11.24297214,-72.95876315,POINT (-72.95876315 11.24297214),MKMS ENERJI SUCURSAL COLOMBIA,MARIA CONCHITA,ISTANBUL,0,0,0,0.01,0,0,0,0,0,0,0,0
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PALERMO,BALCÓN,0.49,0.47,0.46,0.45,0.45,0.45,0.45,0.44,0.44,0.41,0.37,0.37
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,ARRAYÁN,0.15,0.14,0.13,0.1,0.09,0.08,0.08,0.09,0.1,0.1,0.14,0.27
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,BRISAS,0.02,0.02,0.02,0.04,0.04,0.03,0.04,0.03,0.04,0.05,0.03,0.03
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA CRETÁCEOS,0.22,0.22,0.24,0.2,0.19,0.17,0.18,0.16,0.15,0.18,0.26,0.33
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA NORTE,0.91,0.57,0.51,0.42,0.33,0.33,0.36,0.3,0.2,0.17,0.15,0.18
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,DINA TERCIARIOS,2.26,1.48,1.38,1.23,1.18,1.57,1.27,1.28,1.24,1.12,1.11,1.03
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TEMPRANILLO,0.6,0.66,0.71,0.55,0.49,0.55,0.74,0.73,0.56,0.65,0.6,0.53
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TEMPRANILLO NORTE,0.39,0.47,0.43,0.37,0.37,0.33,0.22,0.25,0.31,0.2,0.18,0.25
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,PIJAO-POTRERILLO,TENAY,1.15,0.93,0.82,0.43,0.6,0.41,0.83,0.69,0.66,0.7,0.73,0.71
HUILA,GARZON,2.172441496,-75.57131243,POINT (-75.57131243 2.172441496),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MATAMBO,GIGANTE,0.02,0.03,0.02,0,0,0.01,0.03,0.04,0.05,0.04,0.05,0.03
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAGUAN,ESPINO,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAGUAN,RIO CEIBAS,2.34,2.6,2.75,2.58,2.46,2.54,2.68,2.45,2.45,2.24,2.16,2.37
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CAMPOS TELLO Y LA JAGUA,TELLO,0.66,0.63,0.66,0.65,0.64,0.65,0.65,0.65,0.63,0.64,0.61,0.63
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALERMO,SAN FRANCISCO,2,1.88,1.9,1.84,1.89,1.83,2.21,2.38,2.26,2.7,2.98,2.65
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,CEBÚ,0.03,0.03,0.03,0.04,0.08,0.04,0.02,0.03,0.02,0.04,0.04,0.07
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PALOGRANDE,0.15,0.18,0.19,0.17,0.12,0.15,0.16,0.19,0.18,0.2,0.21,0.18
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PALOGRANDE HONDA,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.01
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO-POTRERILLO,PIJAO POTRERILLO,0.04,0.05,0.04,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.02
HUILA,PAICOL,2.40689827,-75.72803027,POINT (-75.72803027 2.40689827),HOCOL S.A.,RIO PAEZ,LA CAÑADA NORTE,1.52,1.39,1.34,1.28,1.38,1.39,1.31,1.25,1.29,1.27,1.24,1.28
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,PALERMO,0.12,0.12,0.15,0.15,0.12,0.12,0.13,0.12,0.12,0.1,0.11,0.13
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,SAN FRANCISCO,1.14,1.16,1.12,1.08,1.08,1.14,1.09,1.04,1.07,1.09,1.1,1.13
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SANTA CLARA,SANTA CLARA,0.58,0.67,0.74,0.76,0.68,0.67,0.64,0.67,0.62,0.5,0.47,0.45
HUILA,TESALIA,2.526855132,-75.68259642,POINT (-75.68259642 2.526855132),HOCOL S.A.,RIO PAEZ,LA HOCHA,0.94,0.75,0.79,0.73,0.7,0.65,0.62,0.6,0.6,0.58,0.55,0.54
HUILA,VILLAVIEJA,3.287057875,-75.13838292,POINT (-75.13838292 3.287057875),ECOPETROL S.A.,PIJAO-POTRERILLO,LOMA LARGA,0.3,0.3,0.28,0.28,0.28,0.27,0.23,0.25,0.26,0.23,0.26,0.25
HUILA,YAGUARA,2.646563339,-75.51592645,POINT (-75.51592645 2.646563339),ECOPETROL S.A.,HOBO,YAGUARA,0.7,0.67,0.69,0.69,0.68,0.67,0.68,0.74,0.7,0.78,0.73,0.61
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,EL DIFÍCIL,EL DIFÍCIL,10.63,12.2,11.11,13.99,13.38,12.4,11.92,11.29,10.84,11.45,15.03,14.96
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,E&P GUAMA,CAPURE,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0.01,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,E&P GUAMA,COTORRA,0.06,0.19,0.38,0.09,0.04,0,0.01,0.01,0,0,0.01,0.01
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,E&P GUAMA,MANAMO,0.2,0.14,0.07,0.1,0.1,0.11,0.12,0.02,0.01,0.09,0.02,0.03
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,E&P GUAMA,PEDERNALITO,0.3,0.32,0.33,0.36,0.34,0.35,0.33,0.35,0.36,0.29,0.29,0.29
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CPO 9,AKACIAS,0.16,0.14,0.19,0.2,0.19,0.16,0.16,0.17,0.21,0.26,0.29,0.34
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CHICHIMENE,3.79,3.7,4.97,5.55,5.39,4.28,3.69,4.17,3.47,2.48,2.66,2.92
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CUBARRAL,CHICHIMENE SW,0,0,0,0,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL A,0.07,0.08,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.08,0.09,0.09
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL C,0.1,0.19,0.15,0.1,0.1,0.09,0.03,0.14,0.2,0.2,0.19,0.18
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,ESPADARTE,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,COBRA,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL D,0.05,0.07,0.08,0.08,0.08,0.07,0.02,0,0.04,0.06,0.07,0.08
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CORCEL E,0.05,0.05,0.05,0.03,0,0,0,0.03,0.04,0.04,0.03,0.04
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,ESPADARTE,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,ARDILLA,0.11,0.13,0.13,0.13,0.13,0.13,0.18,0.18,0.19,0.16,0.19,0.21
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,AVISPA,0.89,0.8,0.73,0.71,0.86,0.77,0.71,0.64,0.57,0.6,0.64,0.61
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,CANDELILLA,0.06,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.04,0.04,0.05
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,CEIBO,0.17,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.11,0.09,0.08,0.09
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,YATAY,0.22,0.2,0.16,0.13,0.14,0.11,0.1,0.1,0.1,0.09,0.09,0.1
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,CPO 5,MARIPOSA,0.06,0.06,0.08,0.08,0.11,0.14,0.14,0.12,0.12,0.11,0.12,0.12
